Species_ID,Status,Create_time,Modify_time,EDGE_Group,Type,EDGE_rank,Species_class,Species_order,Species_family,Scientific_name,Synonym,Common_name,ED_score,GE_score,EDGE_score,Short_summary,Summary,Other_names,Edgeometer,Possibly_extinct,Focus_species,Search_countries,Generate_countries,Aquatic_regions
854,Publish,NULL,NULL,Amphibians,EDGE,309,Amphibia,Anura,Micrixalidae,Micrixalus gadgili,,Gadgil's tropical frog,16.84349903,EN,4.961080783,,,,,,,India ,,
1167,Publish,NULL,NULL,Amphibians,EDGE,622=,Amphibia,Anura,Micrixalidae,Micrixalus nudis,,Kerala tropical frog,16.84349903,VU,4.267933603,,,,,,,India ,,
1168,Publish,NULL,NULL,Amphibians,EDGE,622=,Amphibia,Anura,Micrixalidae,Micrixalus phyllophilus,,Nilgiri tropical frog,16.84349903,VU,4.267933603,,,,,,,India ,,
1169,Publish,NULL,NULL,Amphibians,EDGE,622=,Amphibia,Anura,Micrixalidae,Micrixalus saxicola,,Malabar tropical frog,16.84349903,VU,4.267933603,,,,,,,India ,,
855,Publish,NULL,NULL,Amphibians,EDGE,310=,Amphibia,Anura,Ranixalidae,Indirana brachytarsus,,Anamallais Indian frog,16.8241256,EN,4.959994452,,,,,,,India ,,
856,Publish,NULL,NULL,Amphibians,EDGE,310=,Amphibia,Anura,Ranixalidae,Indirana diplosticta,,Malabar Indian frog,16.8241256,EN,4.959994452,,,,,,,India ,,
857,Publish,NULL,NULL,Amphibians,EDGE,310=,Amphibia,Anura,Ranixalidae,Indirana leptodactyla,,Boulenger's Indian frog,16.8241256,EN,4.959994452,,,,,,,India ,,
1170,Publish,NULL,NULL,Amphibians,EDGE,625,Amphibia,Anura,Ranixalidae,Indirana leithii,,Matheran Indian frog,16.8241256,VU,4.266847272,,,,,,,India ,,
884,Publish,NULL,NULL,Amphibians,EDGE,339,Amphibia,Anura,Microhylidae,Microhyla sholigari,,"\sholigari\"" rice frog""",16.07694408,EN,4.917170796,,,,,,,India ,,
943,Publish,NULL,NULL,Amphibians,EDGE,397=,Amphibia,Anura,Dicroglossidae,Fejervarya nilagirica,,Nilgiris wart frog,13.61911372,EN,4.761771373,,,,,,,India ,,
1265,Publish,NULL,NULL,Amphibians,EDGE,719=,Amphibia,Anura,Dicroglossidae,Nanorana minica,,Nepal Paa frog,12.96000596,VU,4.022490886,,,,,,,"India
Nepal",,
1839,Publish,30/12/2010 19:10,19/01/2011 11:49,Coral reef,Other,NULL,Anthozoa,Scleractinia,Faviidae,Diploastrea heliopora,NULL,Honeycomb Coral,NULL,NT,NULL,An easily recognisable coral found across the Indian and Pacific Oceans.,NULL,NULL,None,N,N,"Indian Ocean, Pacific Ocean American Samoa, Australia, British Indian Ocean Territory, Cambodia, China, Comoros, Djibouti, Egypt, Eritrea, Fiji, India, Indonesia, Israel, Japan, Jordan, Kenya, Kiribati, Madagascar, Malaysia, Maldives, Marshall Islands, Mauritius, Mayotte, Micronesia, Mozambique, Myanmar, Nauru, New Caledonia, Northern Mariana Islands, Palau, Papua New Guinea, Philippines, Réunion, Samoa, Saudi Arabia, Seychelles, Singapore, Solomon Islands, Somalia, Sri Lanka, Sudan, Taiwan, Tanzania, Thailand, Tokelau, Tonga, Tuvalu, United States Minor Outlying Islands, Vanuatu, Viet Nam, Wallis and Futuna, Yemen.",NULL,"Indian Ocean, Pacific Ocean"
2,Publish,NULL,12/12/2010 14:17,Mammals,EDGE,1,Mammalia,Monotremata,Tachyglossidae,Zaglossus attenboroughi,,Attenborough’s Long-beaked Echidna,55.21737845,CR,6.80181466,"Known from a single specimen collected in 1961, this species was believed extinct until the EDGE team uncovered evidence of its continued survival in 2007.",This species is known from only one specimen and belongs to an ancient clade of egg-laying mammals.,"Sir David's Long-beaked Echidna, Attenborough's Echidna, Cyclops Long-beaked Echidna",None,N,Y,Indonesia,Aland Islands,
1395,Publish,30/09/2010 02:27,18/11/2010 17:59,Mammals,EDGE,1,Mammalia,Monotremata,Tachyglossidae,Zaglossus bruijnii,,Western Long-beaked Echidna,55.21737845,CR,6.80181466,Long-beaked echidnas belong to an ancient clade of egg-laying mammals - monotremes - that includes the platypus of Australia.,"Recently classified as three separate species, long-beaked echidnas belong to an ancient clade of egg-laying mammals, monotremes, that includes the platypus of Australia. They are easily distinguished from short-beaked echidnas by their long snouts, which account for two-thirds of the length of the head.","Long-beaked Echidna, Long-nosed Echidna, Long-nosed Spiny Anteater, New Guinea Long-nosed Echidna",None,N,Y,Indonesia,,
697,Publish,NULL,13/06/2012 14:57,Amphibians,EDGE,152,Amphibia,Anura,Bombinatoridae,Barbourula kalimantanensis,,Bornean flat-headed frog,26.39924392,EN,5.389956961,,,,,,,Indonesia,,
807,Publish,NULL,NULL,Amphibians,EDGE,262,Amphibia,Anura,Dicroglossidae,Limnonectes microtympanum,,Sulawesi wart frog,18.7367212,EN,5.061922463,,,,,,,Indonesia,,
1401,Publish,30/09/2010 02:27,19/11/2010 10:54,Mammals,EDGE,24,Mammalia,Diprotodontia,Phalangeridae,Ailurops melanotis,,Talaud Bear Cuscus,16.65441885,CR,5.64357483,The Taluad bear cuscus has the most northwesterly distribution of any marsupial.,The Taluad bear cuscus has the most northwesterly distribution of any marsupial.,,None,N,N,Indonesia,,
1134,Publish,NULL,NULL,Amphibians,EDGE,588=,Amphibia,Anura,Microhylidae,Kalophrynus minusculus,,Small sticky frog,17.90045716,VU,4.325480471,,,,,,,Indonesia ,,
1135,Publish,NULL,NULL,Amphibians,EDGE,588=,Amphibia,Anura,Microhylidae,Kalophrynus punctatus,,Dotted grainy frog,17.90045716,VU,4.325480471,,,,,,,Indonesia ,,
1180,Publish,NULL,NULL,Amphibians,EDGE,635,Amphibia,Anura,Dicroglossidae,Limnonectes heinrichi,,Heinrich's wart frog,16.2697808,VU,4.23525256,,,,,,,Indonesia ,,
900,Publish,NULL,NULL,Amphibians,EDGE,355,Amphibia,Anura,Dicroglossidae,Limnonectes arathooni,,Djikoro wart frog,15.28361416,EN,4.869600878,,,,,,,Indonesia ,,
1245,Publish,NULL,NULL,Amphibians,EDGE,700,Amphibia,Anura,Dicroglossidae,Limnonectes macrodon,,Fanged river frog,14.57647643,VU,4.132056216,,,,,,,Indonesia ,,
1153,Publish,NULL,NULL,Amphibians,EDGE,608=,Amphibia,Anura,Megophryidae,Leptobrachella baluensis,,Kamborangah Borneo frog,17.54586967,VU,4.306541466,,,,,,,"Indonesia 
Malaysia",,
1156,Publish,NULL,NULL,Amphibians,EDGE,608=,Amphibia,Anura,Megophryidae,Leptobrachella serasanae,,Searasan Borneo frog,17.54586967,VU,4.306541466,,,,,,,"Indonesia 
Malaysia",,
1188,Publish,NULL,NULL,Amphibians,EDGE,642=,Amphibia,Anura,Megophryidae,Leptolalax hamidi,,"\hamidi\"" Asian toad""",15.85305119,VU,4.210826081,,,,,,,"Indonesia 
Malaysia",,
1189,Publish,NULL,NULL,Amphibians,EDGE,642=,Amphibia,Anura,Megophryidae,Leptolalax pictus,,"\pictus\"" Asian toad""",15.85305119,VU,4.210826081,,,,,,,"Indonesia 
Malaysia",,
167,Publish,NULL,19/11/2010 13:19,Mammals,EDGE,55,Mammalia,Diprotodontia,Phalangeridae,Spilocuscus rufoniger,,Black-spotted cuscus,12.78305286,CR,5.39602851,"One of the largest species of cuscus, this species is targeted by hunters throughout its range.","One of the largest species of cuscus, this species is targeted by hunters throughout its range.",,None,N,N,Indonesia (Papua); Papua New Guinea,Panama,
1420,Publish,30/09/2010 02:27,02/11/2010 20:30,Mammals,EDGE,118,Mammalia,Primates,Tarsiidae,Tarsius sangirensis,,Sangihe Tarsier,18.54991538,EN,5.0524125,,"These animals are small, nocturnal, predaceous primates specialized for leaping and clinging. They have such large eyes that one of them almost weighs the same as their brain. These eyes cannot move, and so this species has a special adaption that allows the neck to rotate 180 degrees.","<a class=\species\"" href=\""http://www.primate-sg.org/\"" target=\""_blank\"">Sangihe Island Tarsier</a><br/><br/><a class=\""species\"" href=\""http://www.primate-sg.org/\"" target=\""_blank\""> </a>""",None,,,Indonesia (Sulawesi),,
1419,Publish,30/09/2010 02:27,02/11/2010 22:42,Mammals,EDGE,120,Mammalia,Primates,Tarsiidae,Tarsius pelengensis,,Peleng Tarsier,18.45609446,EN,5.0476019,"These animals are small, nocturnal, predaceous primates specialized for leaping and clinging. They have such large eyes that one of them almost weighs the same as their brain. These eyes cannot move, and so this species has a special adaption that allows the neck to rotate 180 degrees.","These animals are small, nocturnal, predaceous primates specialized for leaping and clinging. They have such large eyes that one of them almost weighs the same as their brain. These eyes cannot move, and so this species has a special adaption that allows the neck to rotate 180 degrees.","<a class=\species\"" href=\""http://www.primate-sg.org/\"" target=\""_blank\"">Peleng Island Tarsier</a><br/><br/><a class=\""species\"" href=\""http://www.primate-sg.org/\"" target=\""_blank\""> </a>""",None,,,Indonesia (Sulawesi),,
126,Publish,NULL,13/04/2012 11:28,Mammals,EDGE,20,Mammalia,Perissodactyla,Tapiridae,Tapirus indicus,,Asian tapir,36.03587836,EN,5.69132867,"The Asian, or Malayan, tapir is the largest and most evolutionarily distinct of the four living species of tapir.",Tapirs represent an animal group that has changed little over the past 35 million years.,"Indian Tapir, Malay Tapir, Malayan Tapir",Active,N,N,Indonesia (Sumatera); Malaysia; Myanmar; Thailand,Macao,
1405,Publish,30/09/2010 02:27,19/11/2010 12:09,Mammals,EDGE,45,Mammalia,Primates,Hominidae,Pongo abelii,,Sumatran Orangutan,13.66284712,CR,5.45790561,"“Orangutan” is a Malay term that means ‘person of the forest’. According to folklore, these apes are really people who do not speak for fear that they will be put to work.","Contrary to popular belief, the name “orangutan” has nothing to do with the colour of their hair, it is a Malaysian term that means ‘forest man’ - according to folklore, these apes are really people who do not speak for fear that they will be put to work.",,Active,N,N,Indonesia (Sumatra),,
6,Publish,NULL,10/04/2012 15:01,Mammals,EDGE,9,Mammalia,Perissodactyla,Rhinocerotidae,Dicerorhinus sumatrensis,,Sumatran Rhinoceros,29.44751148,CR,6.18859299,This two-horned rhino is the smallest and most threatened of the five living rhinoceros species.,,,Active,N,N,"Indonesia (Sumatra, Kalimantan), Malaysia (Sabah, Sarawak, Peninsula Malaysia), ? Northern Myanmar",Andorra,
1171,Publish,NULL,NULL,Amphibians,EDGE,626,Amphibia,Caudata,Rhacophoridae,Buergeria oxycephala,,Red-headed flying frog,16.71960355,VU,4.260965933,,,,,,,"Indonesia
Papua New Guinea",,
1394,Publish,30/09/2010 02:27,17/05/2011 18:51,Mammals,EDGE,1,Mammalia,Monotremata,Tachyglossidae,Zaglossus bartoni,,Eastern Long-beaked Echidna,55.21737845,CR,6.80181466,"Echidnas, like the duck-billed platypus, have a fascinating mixture of mammalian and reptilian-like features.","Echidnas, like the duck-billed platypus, have a fascinating mixture of mammalian and reptilian-like features.",,Limited,N,Y,"Indonesia, Papua New Guinea",,
592,Publish,NULL,NULL,Amphibians,EDGE,46,Amphibia,Caudata,Hynobiidae,Paradactylodon gorganensis,,Gorgan Mountain Salamander,20.04571109,CR,5.819285513,This ancient type of salamander is only found in a single cave and stream in Iran.,,Persian Cave Salamander,Limited,N,N,Iran,,
625,Publish,NULL,NULL,Amphibians,EDGE,80,Amphibia,Caudata,Salamandridae,Neurergus kaiseri,,Luristan Newt,17.5651812,CR,5.69387657,This striking coloured species inhabits arid landscapes and spring-fed streams in Iran.,,Kaiser's spotted newt; Emperor spotted newt; Emperor newt; Zagros newt,None,N,N,Iran,,
841,Publish,NULL,NULL,Amphibians,EDGE,296,Amphibia,Caudata,Salamandridae,Neurergus microspilotus,,Kurdistan newt,17.5651812,EN,5.00072939,,,,,,,Iran,,
1148,Publish,NULL,NULL,Amphibians,EDGE,603=,Amphibia,Caudata,Salamandridae,Neurergus crocatus,,Azerbaijan newt,17.5651812,VU,4.307582209,,,,,,,"Iran 
Iraq 
Turkey",,
779,Publish,NULL,NULL,Amphibians,EDGE,234,Amphibia,Caudata,Plethodontidae,Hydromantes supramontis,,Supramonte cave salamander,19.20541388,EN,5.085392124,,,,,,,Italy,,
930,Publish,NULL,NULL,Amphibians,EDGE,385,Amphibia,Caudata,Plethodontidae,Hydromantes genei,,Sardinian cave salamander,30.29225231,VU,4.829664898,,,,,,,Italy ,,
1101,Publish,NULL,NULL,Amphibians,EDGE,556,Amphibia,Caudata,Plethodontidae,Hydromantes flavus,,Monte Albo cave salamander,19.20541388,VU,4.392244944,,,,,,,Italy ,,
932,Publish,NULL,NULL,Amphibians,EDGE,387,Amphibia,Caudata,Salamandridae,Euproctus platycephalus,,Sardinian brook salamander,14.44618907,EN,4.816803853,,,,,,,Italy ,,
1378,Publish,23/02/2010 16:04,23/02/2010 16:04,Amphibians,Other,959,Amphibia,Anura,Alytidae,Discoglossus sardus,"Discoglossus pictus sardus, Discoglossus pictus var. sardus, Discoglossus pictus var. sardoa, Pseudes sardus, Rana sardoa, Rana sardus, Pseudis sardoa",Tyrrhenian painted frog,78.76488413,LC,4.379083359,Painted frogs are more ancient than many dinosaurs.,,Sardinia painted frog,,N,N,"Itlay, France",,
1399,Publish,30/09/2010 02:27,18/11/2010 22:07,Mammals,EDGE,25,Mammalia,Chiroptera,Natalidae,Natalus jamaicensis,,Jamaican Greater Funnel-eared Bat,16.59446732,CR,5.64017322,"One of the rarest and most threatened bats in the world, this species is known from a single cave in Jamaica.",,,None,N,N,Jamaica,,
1065,Publish,NULL,NULL,Amphibians,EDGE,519=,Amphibia,Anura,Hylidae,Osteopilus crucialis,,Jamaican snoring frog,10.66023279,EN,4.535625687,,,,,,,Jamaica ,,
1066,Publish,NULL,NULL,Amphibians,EDGE,519=,Amphibia,Anura,Hylidae,Osteopilus marianae,,Yellow bromeliad frog,10.66023279,EN,4.535625687,,,,,,,Jamaica ,,
1068,Publish,NULL,NULL,Amphibians,EDGE,519=,Amphibia,Anura,Hylidae,Osteopilus wilderi,,Green bromeliad frog,10.66023279,EN,4.535625687,,,,,,,Jamaica ,,
44,Publish,NULL,19/11/2010 11:58,Mammals,EDGE,42,Mammalia,Lagomorpha,Leporidae,Pentalagus furnessi,,Amami Rabbit,29.4589476,EN,5.49582134,This ancient species is regarded as a &rsquo;living fossil&lsquo;. and has been declared a Japanese National Monument.,,Ryukyu Rabbit,Limited,N,N,Japan,Chile,
1372,Publish,23/02/2010 16:04,23/02/2010 16:04,Amphibians,Other,253,Amphibia,Caudata,Cryptobranchidae,Andrias japonicus,"Triton japonicus, Tritomegas sieboldii, Megalobatrachus japonicus, Megalobatrachus japonicus japonicus, Megalobatrachus sieboldi, Megalobatrachus maximus, Sieboldia maxima, Salamandra maxima, Salamandra gigas, Hydrosalamandra japonica, Hydrosalamandra siboldi, Cryptobranchus japonicus, Cryptobranchus sieboldia, Cryptobranchus maximus, Andrias scheuchzeri japonicus ",Japanese giant salamander,83.41658933,NT,5.128911119,This paedomorphic salamander can reach 1.5 metres in length.,,Osanshouo (Japanese),,N,N,Japan,,
808,Publish,NULL,NULL,Amphibians,EDGE,263,Amphibia,Caudata,Salamandridae,Echinotriton andersoni,,Anderson's crocodile newt,18.52251244,EN,5.051009826,,,,,,,Japan,,
836,Publish,NULL,NULL,Amphibians,EDGE,291,Amphibia,Anura,Dicroglossidae,Limnonectes namiyei,,Namiye's frog,17.57752917,EN,5.001394283,,,,,,,Japan,,
859,Publish,NULL,NULL,Amphibians,EDGE,313=,Amphibia,Caudata,Salamandridae,Cynops ensicauda,,Sword-tailed newt,16.57849181,EN,4.94611764,,,,,,,Japan,,
646,Publish,NULL,NULL,Amphibians,EDGE,101,Amphibia,Caudata,Hynobiidae,Hynobius abei,,Abe's salamander,15.76889054,CR,5.592114139,,,,,,,Japan,,
647,Publish,NULL,NULL,Amphibians,EDGE,101,Amphibia,Caudata,Hynobiidae,Hynobius okiensis,,Oki salamander,15.76889054,CR,5.592114139,,,,,,,Japan,,
887,Publish,NULL,NULL,Amphibians,EDGE,342=,Amphibia,Caudata,Hynobiidae,Hynobius dunni,,Oita salamander,15.76889054,EN,4.898966958,,,,,,,Japan,,
888,Publish,NULL,NULL,Amphibians,EDGE,342=,Amphibia,Caudata,Hynobiidae,Hynobius hidamontanus,,Japanese mountain salamander,15.76889054,EN,4.898966958,,,,,,,Japan,,
889,Publish,NULL,NULL,Amphibians,EDGE,342=,Amphibia,Caudata,Hynobiidae,Hynobius takedai,,Hokuriku salamander,15.76889054,EN,4.898966958,,,,,,,Japan,,
1197,Publish,NULL,NULL,Amphibians,EDGE,650=,Amphibia,Caudata,Hynobiidae,Hynobius boulengeri,,Odaigahara salamander,15.76889054,VU,4.205819777,,,,,,,Japan,,
1195,Publish,NULL,NULL,Amphibians,EDGE,650=,Amphibia,Caudata,Hynobiidae,Hynobius stejnegeri,,Amber-coloured salamander,15.76889054,VU,4.205819777,,,,,,,Japan ,,
1198,Publish,NULL,NULL,Amphibians,EDGE,650=,Amphibia,Caudata,Hynobiidae,Hynobius tokyoensis,,Tokyo salamander,15.76889054,VU,4.205819777,,,,,,,Japan ,,
51,Publish,NULL,12/12/2010 11:35,Mammals,EDGE,48,Mammalia,Rodentia,Muridae,Tokudaia muenninki,,Okinawa Spiny Rat,13.48531689,CR,5.44572423,This spiny rat is named after the grooved spines that cover most of its body.,,Muennink's Spiny Rat,None,N,N,Japan (Nansei-shoto),"Congo, Democratic Republic",
46,Publish,NULL,19/11/2010 11:54,Mammals,EDGE,46,Mammalia,Macroscelidea,Macroscelididae,Rhynchocyon chrysopygus,,Golden-rumped Sengi,28.12701704,EN,5.45110771,Recent studies indicate that elephant-shrews are in fact distantly related to elephants.,,Golden-rumped Elephant Shrew,Limited,N,N,Kenya,Christmas Island,
548,Publish,NULL,NULL,Amphibians,EDGE,3,Amphibia,Gymnophiona,Caeciliidae,Boulengerula niedeni,,Sagalla Caecilian,60.06981969,CR,6.884606517,"Resembling a large earthworm, this species lives underground and has no limbs or externally visible eyes.",,Sagala caecilian; Sagalla (or Sagala) African caecilian; Sagalla (or Sagala) Boulenger's Caecilian; Kilima-mrota (local kisagalla name); Sagalla (or Sagala) Boulie; Neiden&rsquo;s Boulie; Sagalla (or Sagala) Boulengerula; Nieden's Boulengerula,Limited,N,Y,Kenya,,
573,Publish,NULL,NULL,Amphibians,EDGE,28,Amphibia,Anura,Petropedetidae,Petropedetes dutoiti,,Du Toit's Torrent Frog,28.52125127,CR,6.157699108,This fast-flowing steam species has not been seen since 1962 and may be extinct.,,Kenya Rocky River frog; Elgon Montane torrent frog; Mount Elgon torrent frog ,None,Y,N,Kenya,,
967,Publish,NULL,NULL,Amphibians,EDGE,420=,Amphibia,Anura,Phrynobatrachidae,Phrynobatrachus irangi,,Irangi puddle frog,12.43242656,EN,4.677113218,,,,,,,Kenya ,,
1353,Publish,NULL,NULL,Amphibians,Potential,,Amphibia,Gymnophiona,Caeciliidae,Boulengerula denhardti,,Denhardti's African Caecilian,60.06981969,DD,,"This species is known only from the holotype, the single specimen from which the species was described.",,,None,,N,Kenya  ,,
1352,Publish,NULL,NULL,Amphibians,Potential,,Amphibia,Gymnophiona,Caeciliidae,Boulengerula changamwensis,,Changamwe Caecilian,60.06981969,DD,,"The two populations of Changamwe caecilian are found in different habitat types, and may actually be two distinct species.",,,None,,N,"Kenya
Malawi",,
7,Publish,NULL,18/11/2010 20:43,Mammals,EDGE,11,Mammalia,Perissodactyla,Rhinocerotidae,Diceros bicornis,,Black Rhinoceros,26.63195412,CR,6.09156158,This two-horned African rhinoceros has suffered more persecution than any other species of rhino.,,"Hook-lipped Rhinoceros, Black Rhino",Active,N,N,"Kenya; Namibia; South Africa; Tanzania; Zimbabwe, ?Angola; ?Cameroon; ?Mozambique; ?Rwanda; Botswana; Malawi; Swaziland; Zambia",Angola,
37,Publish,NULL,31/03/2012 17:50,Mammals,EDGE,43,Mammalia,Artiodactyla,Bovidae,Beatragus hunteri,Damaliscus hunter,Hirola,14.12584734,CR,5.48899375,The graceful hirola is Africa's most threatened antelope. ,,Hunter's Antelope,Limited,N,Y,Kenya; Somalia,Cambodia,
1397,Publish,30/09/2010 02:27,18/11/2010 21:39,Mammals,EDGE,15,Mammalia,Rodentia,Diatomyidae,Laonastes aenigmamus,,Kha-nyou,44.3,EN,5.89274857,The kha-nyou is the sole surviving member of an ancient group of rodents that was thought to have gone extinct 11 million years ago.,"This species was first described in 2005. After initial speculation over classification of the species as an entirely new mammalian family, it was subsequently found to be the sole surviving member of the morphologically distinct and the evolutionary extinct rodent family Diatomyidae.",Laotian rock rat,None,N,N,Lao,,
1181,Publish,NULL,NULL,Amphibians,EDGE,636=,Amphibia,Anura,Megophryidae,Leptobrachium banae,,Spadefoot toad,16.16461136,VU,4.229144146,,,,,,,"Lao People's Democratic Republic 
Viet Nam ",,
1267,Publish,NULL,NULL,Amphibians,EDGE,722,Amphibia,Anura,Rhacophoridae,Aquixalus baliogaster,,Belly-spotted frog,12.95087892,VU,4.021836872,,,,,,,"Lao People's Democratic Republic
Viet Nam",,
1404,Publish,30/09/2010 02:27,19/11/2010 12:04,Mammals,EDGE,44,Mammalia,Artiodactyla,Bovidae,Pseudoryx nghetinhensis,,Saola,13.68,CR,5.45907475,The discovery of the Saola in 1992 is considered to be the greatest animal find of recent times.,"Saola live in the mountainous jungle region that separates Lao and Viet Nam. Males are believed to be solitary, whilst females have been observed in small groups.",,Limited,N,Y,"Lao, Viet Nam",,
24,Publish,NULL,21/02/2012 15:09,Mammals,EDGE,41,Mammalia,Primates,Lemuridae,Prolemur simus,,Greater Bamboo Lemur,14.3982973,CR,5.50684566,"The largest of the bamboo lemurs, this species can be identified by its distinctive white ear tufts. ",,Broad-nosed Gentle Lemur,Active,N,N,Madagascar,Benin,
36,Publish,NULL,12/11/2010 15:38,Mammals,EDGE,29,Mammalia,Primates,Indridae,Indri indri,,Indri,33.00886339,EN,5.60606272,The Malagasy people consider the indri to resemble their sacred ancestors.,,,Active,N,N,Madagascar,Burundi,
95,Publish,NULL,13/04/2012 11:33,Mammals,EDGE,80,Mammalia,Rodentia,Nesomyidae,Hypogeomys antimena,,Malagasy Giant Jumping Rat,20.86613092,EN,5.16438045,Madagascar's largest rodent can jump to a metre into the air when faced with danger.,,Malagasy Giant Rat,Active,N,N,Madagascar,Heard and McDonald Islands,
